	Unnamed: 0	Sentence	Label
13653	13653	innada ithu ithuvarai inneram sila arivaketa koothinga sollierupingale	Negative
13654	13654	devarattam pariyerum perumaal asuran thiroupathi... poantra endha saathi madham saarntha padangkalaalum aarokkiyam alla nattukku...	unknown_state
13655	13655	ngk first fan show kanyakumarri  4pm....	Positive
13656	13656	naan arasiyalukku varuvathu uruthi rajini yaiya vachi senchirungaaga.  semma	unknown_state
13657	13657	naa eliyan   brow sevvaai kiragaththil irunthu ungkal padam vetrtripera vaazhththukkal	Positive
13658	13658	last la vara andha dance step than ultimate	Positive
13659	13659	aduchu underwearoda odaa vitruvan.......... to viswasam	Mixed_feelings
13660	13660	20m+ views varumne soldravangge mattum like podengge	unknown_state
13661	13661	saaraayam vippoam bappa kadaththal pannuvoam bappa  aniyaaya vatti capom bappa saga manithanai mathikka mattom bappa  oottukkaaga kaalula vizha kooda thayanga mattom bappa siru pillaikalukku kooda jaathi jaathi solli valarppoam bappa aanda parambarainu solluvoam bappa  adimaiah kedanthatha marappoam bappa thanakku vaela paakkura penna keduppoam bappa... appavum surry ippavum surry yaar thappu pannuraannu paaru bappa...	unknown_state
13662	13662	just looks like cartoon so bad	Negative
13663	13663	thalivaa nee yenakku 3rd std padikkumpodhe fan.. i like your all film.. semma joki funny indilikki maav...	Positive
13664	13664	a1 teaser mass kappan kevalama iruku	Mixed_feelings
13665	13665	sozhanaattu agamudaiyaargal saarbaaga padam vetrtri pera vaazhththukkal...idhu poantra naaikalidamirunthu namm veettu penkalai naam paathukaappoam... petrtroargalae kavanam thaevai... tharamaana padam ellaarum kudumbaththoada poai theaterla paarunga...	Mixed_feelings
13666	13666	uuu.selloor vanniyar sangam saarbaaga padam vetrtri pera vaazhththukkal	Positive
13667	13667	madurai devar samuthaayam saarbaaga inththa padam vetrtri adaiya vaazhththukkal	Positive
13668	13668	10 vatti parthuten.. thalaivar style ah parkkave... mass thalaiva.... music nalla irukku....	Positive
13669	13669	bahubali 2 vs   2.0🤣🤣 rajamouli.  vs  shankar maragatha mani vs a.r.rahman	Mixed_feelings
13670	13670	dai yathavathu comments laa udayanathi pathi padunga daas	Mixed_feelings
13671	13671	waiting .... da ..... fdfs pakanum.... bgm vera level .... , dialogue writer vera level ........	Positive
13672	13672	semma tamil nadu paalaivanamakkitu india va super power akiduvingala	Positive
13673	13673	intha pongal thalaivar pongal  2019 petta parak	Negative
13674	13674	aathikka saathiyinarin adakki vaiththa aathiraththin padaippu    thiroupathi ippadam maaperum vetrtri pera vaazhththukkal 🥳 (engkalukku mannu ponnu rendumae mukkiyam)	unknown_state
13675	13675	hari padatthula onnu 0.50x illana 5x vegatthula dhan nadappanga, vandi ottuvanga..	Negative
13676	13676	sirappana tharamana sambavam pongal annaikku pakka porom	Positive
13677	13677	i bet innikku mattume 500k likes melavarumnu nenaikiren enna na solrathu correct thaana friends.	Positive
13678	13678	ammadiyo thala da nadipu vera level thala fan endu solla perumaiya ituku love you thala	Positive
13679	13679	lollollollooooolll fire engine here hatersa thani vechu adikalama...illa acid mutta adichi velayadalama	Negative
13680	13680	ithu entha varushamm 2016, naan arasiyalku varuven  ,hey ithu 1996 , yaaraa emathuraa   semaaa	unknown_state
13681	13681	akshay kumar fans hit like	Positive
13682	13682	ennada idhu ? naadagamaa ? illa kurumpadamaa ? 🤔	unknown_state
13683	13683	surya anna ninga vara level	Positive
13684	13684	eppaa aandaikalaa???.  ennavoa thiroupathi muthalil karnanai thaan virumbinaalaam, adhan pinn avan sooththiran endru therinthu konda pinn arjunanai virumbiyathaagavum solkiraargal.  athanaal thaan naadaga kaathalai pattriya   padatthukku avar peyar vaiththathaakavum solkiraargal..  unmaiyaa phaa?????	Mixed_feelings
13685	13685	vani akka vara level akka  niga one time meet for you akka...... love you akka	Positive
13686	13686	she looks more like a wax statue. cringeeeeeeeee	Positive
13687	13687	hey therikaaa epha evalo naal aachu intha words ah kettu	Positive
13689	13689	ramanathapuram maavattam  yaathava samuthaayam saarbaaga padam vetrtri adaiya vaazhththukkal	Positive
13690	13690	pppppaaa apdi iruku semma  ethana time tha pakarathu..eagerly waiting	Positive
13691	13691	thalapathy padam pakratha illa thalapathy 64 director padatha pakratha	Mixed_feelings
13692	13692	ithu kandu happy aayath vijay annante piller aaanu	Positive
13693	13693	semma renmba naal kalechu oru karaichal raviya paakuran	Positive
13694	13694	kudumpathoda nu feel panni dialouge pesura ponnu first rendu line news vasikura mathiriye oru feel	Mixed_feelings
13695	13695	2.0 and thalaivar haters kaala vilundhu kadharuvanunga pola padam nalla illanu paithiya karanunga	Positive
13696	13696	ithu vae ippadi na....apa thalapathy64 🤩🤩🤩🤩🤩	unknown_state
13697	13697	qn : are you #ajith kanni or #vijay kanni?!!      me : samuthikanni daww	Positive
13698	13698	ellaarum  manusanga  thaana  appuram  eppadi  jaathi  yaiya  solli  makkala  prikkiringa,  oray  oor luuuu thaan  irukkoam  oray mozhi  thaan paesuroam  appuram  aen  adichchikkiringa....	Negative
13699	13699	sema dialogue  nilam irundha pudinkikuvan  ruba irundha  vangikuvan ana  namma padippa evanalum vaanga mudiyathu	Positive
13700	13700	vedhnailayum kastthalyum alravanva vida sirikiravan🤣 ku than valli adhigam!!	unknown_state
13701	13701	marana waiting for ner konda paarvai fdfs ku	Positive
13702	13702	nadippinnayagansuriya anna dhan🤗ennaikkume gethu , mass #kaapanteaser verithanam overloaded	Positive
13703	13703	its look like ata arabam trailer	unknown_state
13704	13704	"ennoada jerman nanbar parthuttu ivvalavu handsamma sema styla sandai poadaraarae inththa hollywood padaththoada paeru enna. semaiah irukkira hiiroo americara yena catar. naan pathilukku srichukkitte ""thala"" daa appadinnu sonnaen  thala tamizhanai ulaga arangkil thalai nimirachcheythatharku mikka nandri."	Positive
13705	13705	semma ya eruku vera leavel paaaaaaaa	Positive
13706	13706	fans like.......... daye ungkalukku vaera vaelai illaiyada	unknown_state
13707	13707	hostel warden ah?ini tamilnattukke kaaval avar thane.....	Negative
13708	13708	naagai maavattam sozhiya vellaalargal saarpil padam vetrtri pera vaazhththugal	Positive
13709	13709	simbu vechi trailer release pannathey periya vishayam thaan... cooling glass scenes ellam dupe nu ninaikiren... nammaalu avlo ellam shooting ku varamaataru...	Mixed_feelings
13710	13710	maranam mass u maranam #2.o.. (by-fan of rajni & sachin tendulkar)	Positive
13711	13711	jai surya anna  from ap	unknown_state
13712	13712	thalaya minja evanum enga ella thala than king maker	Positive
13713	13713	devanga chettiar samugam sarbaga intha padam vetri adaiya valthukkal...	Positive
13714	13714	naadaga kaathal pandura naaikalukku mattum sowkady	Negative
13715	13715	intha padamavathu hit ana nalla irukum	Mixed_feelings
13716	13716	veripuducha directer ippo thanda ellam onna irukum unnakelam manasachiya illayada nayyae. ippadi jathiya thirumba konduvarrapakuriya da nee	Negative
13717	13717	than saathiya thaalva ninaipavan thaan,pira saathi pennai theduvan.unmai kaathal mattum vazga	Mixed_feelings
13718	13718	pora pokka patta darbar ra beat panidum pola	Positive
13719	13719	oru vela paruthiveeran jaila irudhu release aagitaro	unknown_state
13720	13720	padam. kandippa hit u tan... vera level try na... jayam ravi anna all the best.. ithae madri.. ini super ana flims a neenga engalluku taranum.... vera level goosebumps a irunthuchu trailer.. mass na... yogi babu anna my fav.. avarum superrr....	Positive
13721	13721	mothaththil inththa padam thenn maavattangkalil pattaiyai kilapum.	Positive
13722	13722	talaivaa str idhukkuthaan kathurunthoam maas talaivaa thankq ccv team	Positive
13723	13723	pandaee.... jii neega yepa padau nadika vantheenga.....	Positive
13724	13724	naadaga kaathal kumbal kadharal (thirudanukku thaezh kottuna kathaiyaa pochi inththa trailer) miratta varukiraal inththa thiroupathi  moagan avarkalukku paathikkapatta thamizh samoogaththin saarbaaga inththa padam vetrtri pera manamaarntha vaazhththukkal	Positive
13725	13725	thala fans like pannunga dupport thala	Positive
13726	13726	ivan padatha yaru  poi pappa..mokka nai	Mixed_feelings
13727	13727	oruthar mela visuvasam kaatrathurkaaga inoruthara yan asinga paduthiringa ... sema thala	Positive
13728	13728	rajni sir rajni sir thalaiva	unknown_state
13729	13729	yaaruku free tickets vanum more details iku channel ila eruku	Positive
13730	13730	vera maathiriyaana thala....padathuku marana waiting	Positive
13731	13731	thala fans views konjam adigama ethunga social media trending thala fans mattum tha irukkanum views konjam ethunga	Positive
13732	13732	sathiyama kadha purila ana paaka nala iruku	Positive
13733	13733	dhanush annanuiku national award ready pannuinka	Positive
13734	13734	14m+ views  next target 16m views	unknown_state
13735	13735	ada karumam pudichavaingla! jathi na enna da sollunga da! atha kannala paaka mudiyuma? kaatungada! illa kaathala kekka mudima?   kannaal paarpathum poi kaathal ketpathum poi theera visaripathey mei!   pongada.... ponna innoruthan kalyanam panrathula illada jaathi! yeanda ponnunga mela unga veriya thinikiringa???  padichum illiterate aa irukkingale da! think forward! we are humans, and then we are tamil!   orey manla vaalrom orey mozhi pesrom athu pothathaa? othumaya vaala!	Mixed_feelings
13736	13736	what a man rocking vikram sir	Positive
13737	13737	avan veettu ponna vida aduttha veettup ponnunga maela appudi ennada ungkalukku aasai.......  anaitthu chettiyaar ina makkal saarabaaga padam vetrtri pera vaazhththukkal......	Positive
13738	13738	adimainga ellam onnukoodittangala... paappanoda adimaingalukke ivvalavu thunichalna avanoda ethirikku eppudi irukkum	Mixed_feelings
13739	13739	thalivaa thalivaa da aa style is unique to thalivaa	Positive
13740	13740	thala ni oru mundham un padam dhandom	Positive
13741	13741	naadaga kaathalukku seruppadi inththa  padam	Positive
13742	13742	maniratnam pada varalaattril aduttha oru mile cull	Positive
13743	13743	vetri anna ungla la matum than enga dhanush anna va vera vera dimetiontionla katta mudiyum realy hat's of anna	Positive
13744	13744	gethu  naale  thala  dhan	Positive
13745	13745	paaa.. bayangaram.. eagerly awaiting fr this	unknown_state
13746	13746	padam vetrtri pera manamaarntha vaazhththukkal. namma eduthaa jaathi padam( ranjith,maarii selvaraj) poantravan eduththaal puratchi padamaa??	Positive
13747	13747	dai ennangada idhu vivegum trailer a release panna sonna king kong part 2 trailer a release pannirukinga	Negative
13748	13748	apo ennai nokki payum thotta 🤔🤔🤔	Positive
13749	13749	mohan annan ranjith mathiri arasiyal panama irutharapaym sarnthu oru nalla movie message movie ya irukum enru nambukiren vazhthukal	Positive
13750	13750	1:55 ipoyachum thirundhunga da thala-thalapathy fans	Positive
13751	13751	nan uyiroda than da eruken gracesharmilaalphonse	Negative
13752	13752	enna daa panni vacchu irukkeengka / vaera level	Positive
13753	13753	1:30 #ambedkar #periyar #valluvar	Positive
13754	13754	telugu sri maha lakshmi (srihari hero) movie , remake	Negative
13755	13755	sozhiya vellaalar samoogam saarbaaga ippadi padam eduththa iyakkunarkku vaazhththukkal	Positive
13756	13756	mannu ponnu rendum onnu yar kai vachalum vettuvam super	unknown_state
13757	13757	thiroupathi padam maaperum vetrtri pera vaazhththugal...	Positive
13758	13758	indha no 1 no 2la pappas villaiattu super star is a no one and super one	Positive
13759	13759	pangaligala vidama trailer paarunga free time la release kula 15m views 1 m likes varanum	Positive
13760	13760	idhu  padam da ommla enna padam da i saw 2 shows back to back vera level	Negative
13761	13761	vera level anna acting sema	Positive
13762	13762	akshay kumar is hero... rajini waste	Negative
13763	13763	2:01 vaseegaran is dr richard	Positive
13764	13764	sema...yenga appa military da goli vilaiyadava solli tharuvan	Positive
13765	13765	mokkaya irukku kelattu payan ipo la str tha mass	Negative
13766	13766	#yuvan bgm sothapal set agala at last seen	Negative
13767	13767	superrrrr strrrrrrrrr we r waiting to see uuuuuu	Positive
13768	13768	dislike panrava full ah david pullaya irupano...	Negative
13769	13769	ippavum namma vaazhkkai ippadithaan poakuthu....(  appa naanga koomaavilathaan  irukkamaa???)	Positive
13770	13770	semmmaaaa mass thalaiva very cute ilayathapathy vijay	Positive
13772	13772	sorry! mr.sankar vfx ivlo kevalama irukku ithuku yean ivlo naal time eduthukitinga	Negative
13773	13773	sathiyaaa maa solraen  padamm veraa level aa irukum by vj fan	Mixed_feelings
13774	13774	iam vijay fan. i love ngk movie	Positive
13775	13775	marana mass vasool mannan vj sana bgm	Positive
13776	13776	massa na maaaass pakkkaa maaasss evan thannnn masss ...veyulukum maasss kulirukum masss thalaivar theatre ku vandhaleee masss....thalaivaaaa ne va va vaaaa thalaiva...	Positive
13777	13777	vaendum endrae pennai aemaattri thirumanam seiya ninaikkum ovvoru aalukkum ippadam paadam...	Positive
13778	13778	2018 mudiya poguth da..ippo da release pannvinga	Negative
13779	13779	it s amazing thala pola varuma	Positive
13780	13780	devendra kuula vaelaalar makkalin saarbaaga padam vetrtri pera vaazhththukkal   naadaga kaathal seithu  panam pidungkum vazhakkam engka kitta kidaiyaathu   thevathaiye vanthaalum ava devendra veettu pennaa irukkanum   enakku enn saathiyoada panpaadu kalacharam avasiyamaana ondru   kaathalukkaaga enn saathi panpaattai kochaipaduththa mattom	Mixed_feelings
13781	13781	kadavulukku saathi illai, anaal antha kadavulai vanangkum makkalukku etharkaaka saathi...	Positive
13782	13782	aduththavanga isaiyai payanpaduththukiravanga ellaam... aanmai illaathavarkal. idhai avarae sonnaaru.	Mixed_feelings
13783	13783	phone a thatti vitta aaloda pulla thaanda nee potta payale	Negative
13784	13784	ranjith unnaku tha film eduka theriuma	Mixed_feelings
13785	13785	rajinikanth and akshay kumar  ke fans hit likes.........   superhit trailer......	Positive
13786	13786	guys make this 8 m... jai thalaiva surya anna	Positive
13787	13787	surya & selvaraghavan is back ...semma	Positive
13788	13788	vivegam trailer is truly international. hard work of director siva, ajith sir, anirudh & the entire team is evident. looking forward. theater urimaiyaalargal kavanaththirku ethukkum screenukku oru paththadi thalli oru kaettu poattu vaingka	Mixed_feelings
13789	13789	thalaivar rajini ku shankar   thalapathy vijay ku atlee   namma dhanush ku vetrimaran tha	Positive
13790	13790	dai facea pattha dheepa mathiri irukkuda	Positive
13791	13791	oruthar mela viswasama iruka innoruthara asinga padutha kudadhu.  thala nee gethu thala	Positive
13792	13792	dei loose kuthi gangala hindi kaara thevidiya pasanga la enga amma da ithu enda pannivechiirukinga.	Negative
13793	13793	weight ah iruku.....padam kandipa ah hitu da!!	Positive
13794	13794	morning eluntha udane yarullem inga varinga ..	Positive
13795	13795	thalapathy 63 ku wait panravanga like pannunga	Positive
13796	13796	ngk ngk ngk ngk ngk ngk ngk ngk ngk ngk	unknown_state
13797	13797	vijay sethupathi fans hit like	Positive
13798	13798	suuppar starr vechi senchidangaleyaa pangam	unknown_state
13799	13799	thiraiyarangkil paarkka vaendum yena ninaippavargal like poadungkal	unknown_state
13801	13801	don't kill so many times just  #fasak	unknown_state
13802	13802	mersal sad scene varum bhodu sirichan paru  athey visvasam la sentiment scene la lite sirichi vera level panitia ya aadhi	Positive
13803	13803	jayam ravi sir acting sema. 96'yara eamathuringa...	Positive
13804	13804	you kena tunggu lebih lama lagi, untuk tahu saya. perfect pronunciation  loves from malaysia	Positive
13805	13805	ithu mathiri nalla padangala nalla padiya oduna avlo happy ah irukum....	Mixed_feelings
13806	13806	#sk  well and good..  #yuvan bgm...	Mixed_feelings
13807	13807	indha padam hit aganum sivakarthikeyanukkaga illa action king avarukkaga	Positive
13808	13808	vjs must be that palaya nanban	unknown_state
13809	13809	taste addict - petta song & teaser & trailer now	Positive
13810	13810	1:23 thalapathy ku vandha sodhanai 2:30 thala ku vandha sodhanai 🤣🤣🤭🤭 title semma hip hop anna	Positive
13811	13811	ivanuku yengeyo macham irukuthu. veedu po po, kaadu va va koopitaalum ivar pogamateangararu. wicked vachi thannai youth ninaikiraro 🤔	Negative
13812	13812	dislike panna terrorist ah adichu kollunga da	Negative
13813	13813	jaathiyai olidaannaa ivanungka  jaathiyai koothiyilaththaan thaeduraanunga, ommaala......!	Negative
13815	13815	nee va thala vasanalum algum styleum ungala vittu pogala	Positive
13816	13816	muthai jathi padamay edukamatar ana avara jathi padam edukuringanu soluvanunga.  ana kunjith edutha puratchi padam.  mohan adichar par unga suthula	Mixed_feelings
13817	13817	enna solla varinga teasar la 🤔🤔🤔🤔🤔🤔	Negative
13818	13818	idhil oruththan  kaettirukkiraan jaathiya vacchu ida odhukkeedu kaetkiraai endru. ellaarukkumae ida odhukkeedu irukku daa muttaap payalae.idhil ida odhukkeedu vigithamthaan viththiyaasappadum .	Positive
13819	13819	soorarai pottru teaser paathutu vanthavanga like podunga	unknown_state
13820	13820	bro trailer ye love semmaya kamichirukkinga semmmaaa	Positive
13821	13821	idhupoandra oru thiraippatatthai thaan vegu naatkalaaka ethirpaarththuk kondirunthoam ippadam vetrtriyadaiya enathu vaazhththukkal	Positive
13822	13822	gv praksha  music semaa pa	Positive
13823	13823	nadipin nayagan suriya die-hard fans hit like button	unknown_state
13824	13824	shakthi man t shirt  at 0:54	unknown_state
13825	13825	nalaiku thalaivar ah paaka poran 🤩🤩🤩🤩🤩	Positive
13826	13826	idhe velaiyaga iruppavargal inge like podunga	Positive
13827	13827	saathi namm adaiyaalam adhai marakkavum mudiyaathu marukkavum mudiyaathu	Mixed_feelings
13828	13828	ena cmnt section fulla jalra gostingala irukanga	unknown_state
13830	13830	nice video grow channel click here #jazzdeep	Positive
13831	13831	i think villain is arun vj super mass	Positive
13832	13832	angali pangali ellarum attendance podunga	Positive
13833	13833	again n again parunga.. house full mass celebration panunga	Negative
13834	13834	uuraalikavundargal saarbaaga manamaarntha nandri iyakkunarae.engkaludaiya manakkumuralai  thiraippatatthil kondu vanthatharku nandri.	Positive
13835	13835	kathi bgm o ending la 🤔	Negative
13836	13836	daily 10 times ku mela paakuravanga  ...padam vara varikum pakuravanga ....like podunga	Positive
13837	13837	ennada nattukulla ivlo jathi,madha veri pudisavanga irukinga eppa....first manusanai manusana parungada...chai...ungalluku mathila manusana poranthathe  kevalama irukku.	Negative
13838	13838	arun vijay fans like for me	unknown_state
13839	13839	ommmmmaaaallaaa thevvvii.....ya pull...a ajith oombigal vaango vandhu mutti podungo!	Mixed_feelings
13840	13840	ngk oda kapaan teaser nalla iruku	Positive
13841	13841	bat man  trailer patamari iruku	Positive
13842	13842	102k views 152k likes vera level	Mixed_feelings
13843	13843	mass vijay anna i like uuu so much anna mass teaser	Positive
13844	13844	ungkaludaiya uzhaippirkagu enn vaazhththukkal padam vetrtri pera vaazhththukkal	Positive
13845	13845	serving soon aah  soodu aari poyi 2 varusham aayiruchu	Negative
13846	13846	surya. .......    nadippinnayakan......  all kerala suriya fans and welfare association	Positive
13847	13847	super eruku surya anna   we r wait for mass open for kaappan	Positive
13848	13848	as neelambari said in padayappa vayasu analo un  stylum azhagum une vittu pogala	Positive
13849	13849	eppadida keezharundhu mela vandha...!? adha keezharukkavankitta poi kezhu...! vjs...kola mass...! kokka makka class...!!!	Positive
13850	13850	manju chechi..  kanmadham movie ormavannu...	Positive
13851	13851	aday telugu paiyangala unga bahubali record ah thookitu odunga 2.o comming.......	Positive
13852	13852	saree  kola mass's.......... thalaiva itha ethir pakkave illa....	Positive
13853	13853	ivlo super aana song ku verum 17million views....antha mokka bigil paatuku avlo likes views..all thala fans likes and views adichu thookulama....	Positive
13854	13854	saathigal azhiya vaendum endraal salugaigal azhiya vaendum ... athumattumintri padaththin karutthu pala kudumbangalin kumural ..   athumattumintri ungkalaal aethaenum oru arasu turaiyil saathiya adaiyaalam intri nuzhaiya mudiyumaa.. adhu varai saathi azhiyaathu saathi nallavar idaiyil natpil therivathillai aanaal theeya vanmam kondulavar idam thaevaiyae	Mixed_feelings
13855	13855	antha 11k unlike pannavana paaththu cakurane idhukku maela ennada vaenum ...paiththiyam pudichcha bangaara naaingalaa...	Negative
13856	13856	tamizhagaththin migapperiya nadhiyana  kaaviri aattril irandu ilatcham kana addii varum karaipurandu varum kaatchi.  pidichchavangka laik pannunga, inththa aaththu vellathurai kulikkum ninaikkiravanga share pannunga	unknown_state
13857	13857	naanum devan tanta aanaal enn thaattha pasumpon devanagiya kadapidikkiravan .  naama  uyarnththavargal thaan  aanaal saathiyaal illa  ellah saathiyam sama ninaiththu pirarukku udhavuvathil	unknown_state
13858	13858	love scenes la  vera level thalaivar,	Positive
13859	13859	semma chance illa thalaiva super trailer	Positive
13860	13860	dei eppo da varum indha padam	Negative
13861	13861	i love you jiiva i am waiting	Positive
13862	13862	unmaiyana thala fans like podunga inga	Positive
13863	13863	padam sirikka mattum illaamal sinthikkavum vaiththathu.... arumaiyaana padaippu koomaali=palasali	Positive
13865	13865	ellame okay than.. athena rishi richard.. rishi ah edhukku nadula soruganum????	Negative
13866	13866	puughal.ranjith pulli vachan thiroupathi team koalam poattaangka yarukitta	Negative
13867	13867	ithu la oru trailer aah daa.. karumooo kaliyugam.. oru content ye ila..  epadi irukum 10 padam oreee direcgor ah vachu pana apaditana ... pudhusa yosingadaa..  avan moonji mari iruku trailer	Negative
13868	13868	super ... sema bgm by anirudh	Positive
13869	13869	yanakku nadikka teriyadu stalin ku nadhipunave yennanu teriyadu	unknown_state
13870	13870	yov ena trailer ahh .....  marana mass ah iruku   karthi ... next level	Positive
13871	13871	sema.. trailer ipovae padam parkanum pola irruku	Positive
13872	13872	thamizhagaththirku thevaiyaana oru padam... thirumaavalavan poala porikki naayin mugaththai kiliththu eriya vaendum....	Positive
13873	13873	vara level isai puyal a.r.rahman bgm	Positive
13874	13874	thenn mavatta devar samuthaayam saarbaaga vaazhththukkal	Positive
13875	13875	inththa trailerku kidaikkum laikai vida anlaikthaan romba pidichirukku kadanthu katharungada kuruma boys thiroupathi vaettai thodarum 🦁🦁	unknown_state
13876	13876	senaiththalaivar samuthaayaththin saarbaaga padam vetrtriyadaiya vaazhththukkal..	Positive
13877	13877	pikil thalapathikku visil poadu  happy birthday thalapathi	Positive
13878	13878	harris jeyaraj music kaaga padam paaklam mathapadi onnnum illla	Negative
13879	13879	ayo ayo namma aalungaluku vera velaiya ellaya daw epadium mokka padam thaan therinju poachu	Mixed_feelings
13880	13880	semaa mass pogaa itha poii yarathu  unlike panuvagala pooitiku nu panathiga	Negative
13881	13881	style la irukana hahaha mass dialogue	Negative
13882	13882	remake of the short film kekka bekka kekka bekka	Negative
13883	13883	bro  padam  eppo varum bro	Mixed_feelings
13884	13884	thalaaaaaaaaaaaaa super padam sema ya irricu	Positive
13885	13885	farmers oda varumaya kaati ella movie layum kalla kattunga da. thuu....	Negative
13886	13886	thii5maavalavan mattrum ranjith naadakakkaathal payirchi pattarai vazhikaattuthalinpadi,   vanniyar penkalai kaathalitthu  counter penkalai thii5manam seithu  mutaliyaar penkalai kattiyananatthu  jaathiyai ozhikka poavathaaka uruthi mozhi aetrtru nagarnthaar, antha neela sattai anintha sarakku midukku thoazhar.	unknown_state
13887	13887	paaa thala last dialogue vera leavel..real hero	Positive
13888	13888	yenda mask kuda krishn padatha pathu  copy adicirukigaleda	Positive
13889	13889	pure massssssss    vera level #thalaivaaaaaa	Positive
13890	13890	ab be like: enda ellarume soona paana aayira mudiyuma da	Negative
13891	13891	thalaivar...... paaka thaana poringa intha kaali oda attatha	Positive
13892	13892	ippadi oru padaththukkaaga thaan veyit pandroam.tharamaana sambavam.	Positive
13893	13893	vera level thala going to be a biggest blockbuster	Positive
13894	13894	ranjith thiraippadam eduththaal, adhu puratchi thiraippadam.  idhuvae, muthaiyaa mattrum moagan eduththaal jaathi veri thiraippadam  endru nagarnthaar, antha neela sattai anintha jaey beam thoazhar.	unknown_state
13895	13895	who are all here after darbar	unknown_state
13896	13896	karunas ey jaathi veriyan avana en da ithula potinga	Negative
13897	13897	thala + u1 combo...vere level daa...	Positive
13898	13898	deii peasmmma iruka bigil ku tickets illana pakalam illana tamil rocker thaa	Mixed_feelings
13899	13899	saathi illai endru sollum devidia pasangkalukku avangka vittu ponna yaarukku kalyanam panni tharaanuga theriyala....saathi veri alla ...unarvu	Mixed_feelings
13900	13900	karthi awaken.. suriya is a fool..	unknown_state
13901	13901	super super super... thalaiva nega vasool matum ella.. tamilnadu ku mannanthaaa.......................... semma treat for dewali.. thalapathy dawwwwwwwww..	Positive
13902	13902	"voice ah kettathum yarukulam namma thala ""deadpool"""" nebagam vantharu sollunga guysss"	Mixed_feelings
13903	13903	panggaaligala 2 million likes varanum innum vegama like ah therika vidunka	Positive
13904	13904	ranjith kita irundhu engala kapathitanga nanri subburaj	Positive
13905	13905	keezhththaramaaga keezharuppu vaelai seibavargalukku mattumthaan idharku koopam varavaendum,  unmaiyaana nilaiyai sollum cakootharar moaganukku vaazhththukkal	Positive
13906	13906	sk padam trailer ah vida ithu semmiya iruku	Positive
13907	13907	str nd arun vijay intro  bgm mass	Positive
13908	13908	palli thevidiya telugu vantheri vadu payaluvalaa..	Negative
13909	13909	yo yuvan nee bgm potave poranthavan ya.... vera level bgm	Positive
13910	13910	vera level trailer padam majaava irukom pola i think raatchasan maarinu nenaikiran	Positive
13911	13911	dislike pannavanga last dialogue kelunga sir	Positive
13912	13912	ippdi naray naraya naraya intha speech semma masssssss thala neega	Positive
13913	13913	trending #1 in andhra pradesh after 5 days thalaivar vera level hit like to rajini fanzzzz	Positive
13914	13914	samma song mudiyave mudiyathu bro paaaa....from thalapathy vijay fan....	Mixed_feelings
13915	13915	tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa	Positive
13916	13916	amais padam vangurathuku all illai   adu tariuma	Mixed_feelings
13917	13917	super star na super star tha	Positive
13918	13918	tirunel veli thoothukudi tenkasi thevar kal saarbil movie amoga vetri pera vaalthukkal	Positive
13919	13919	thala sema getha eruku mass unga rasigaiya eruka yenaku romba happy ah eruku i like very much thala	Positive
13920	13920	last a thalaivar kaala na karuppu enkiramaathiri vaararu vera leavel athu thalaivar is so handsome and great	Positive
13921	13921	antha aavi vera yaarum illa railway station le kuthu vangi setha namba raayapan than.....  theeratha aasai ode verithanama suthitu iruka namba rayappan annan eh cup ku ulla adachu vecha mattum tha avaru ku saanthi kediakum......	Negative
13922	13922	thalaiva vere leval  kerala fans	unknown_state
13924	13924	vazhaila una edhirta kooda nee thotthu polam!!! ana, oru second kooda nee un kita thotthu poga koodadhu!!!	unknown_state
13925	13925	who all here after bigil trailer hit like	unknown_state
13926	13926	rangaraj pandey dummy piece   thala munnadi	Positive
13927	13927	gethu solluvanda thala in nkp kola mass	Positive
13928	13928	wow yr ye to sbse alg ha	Negative
13929	13929	tamilinaththin saarbaaga padam vetrtri pera vaazhththakkal....	Positive
13930	13930	tamil nadu surya fance support yeppavum singam surya anna ku undu	Positive
13931	13931	rajini scene cut pannathukku, ethiruppu iruntha like pottu unga aatharava therivinga makkalae...	unknown_state
13932	13932	ippo yarachu teaser pathukittirukeengla iruntha like pannunha	unknown_state
13933	13933	oh god......................... looks like masala padam............. mani u too........we people changed a good director to make masala movies......	Positive
13934	13934	saelam mavatta vanniyargal saarbaaga padam vetrtri vaazhththukkal............	Positive
13935	13935	devar samoogam  saarbaaga  vaazhththukkal...........	Positive
13936	13936	semma nanga ethirpatha movie ithu nadamuraikum vantha nalla irukum	unknown_state
13937	13937	15 million varoom nu solravanga like panunga	unknown_state
13938	13938	surya anna kola mass superb teaser hit mass hit	Positive
13939	13939	01:01 to 01::12 #str intro music vera level #arr	Positive
13940	13940	hello ngk songs link anupuga song download pana mudiyala	unknown_state
13941	13941	1:20 to 2:29 marana massssss	Positive
13942	13942	1:29 inadhu today kula jithu savanuma!    vijay sethupathi , andha mari naka kodathu	unknown_state
13943	13943	kanjikku saagura payalugalukku saathi thaan ingka oru kaedu.. kaena puu mavanunga..	Mixed_feelings
13944	13944	nee asuran edu avan thiroupathi edukkattum ippadiyae maatthi maatthi eduththu saathi veri yaiya thoondi vidungka daa	unknown_state
