	Unnamed: 0	Sentence	Label
2683	2683	@prithvi nayak flop yaavdu antha karnataka ge gottu bidi...	Negative
2685	2685	@venu real life llu haage iddidre accept madabahuditthuu alvaa.. !!!nespecially obba natananna thumbaa abhimaanigalu fallow maadthaare so avru nija jeevanadallu  maadhari aagirabeke vinaha thappu madbaardu alvaa baree film lli maathra hero aagidre saaladuu real life llu kooda hero agirbeku aaga avaru obba nijavaada  manushya aagoke saadhya... !!!	Negative
2686	2686	@d boss mania o brame nivu ede tara tilkolli avaru belitare	Negative
2689	2689	bere level #asn #'hands up'	Positive
2690	2690	super lyrics guru no	Positive
2691	2691	rakshit shetty abhimaanigalu illi like maadi	Positive
2694	2694	dignity of labour... bhaaratadalli illa... adannu bhaaratiyaru belesikollabeku	Positive
2695	2695	@nandi parthasarathi nimma yashini boobs gojjekesari acting ge oscar award fix	Negative
2696	2696	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
2697	2697	idu charitre srushtiso saang!!!nmadhya  sevane  abhyasadinda bekaadre mukti padeyabahudu aadre ee saang inda alla  niza annoru hands up maadi	Positive
2699	2699	namma deshadalli enne ge. impartant kodtare..	Negative
2700	2700	@varaprasad k k shaata dagaar savi savi nenapu dagaar soole darshan though deepunaa mudya choolbart kittod mukhakke thank thumba hair wigngaddakku shaata kittu anskondidaane choolbart.  avnige mettina haarane kodbeku🤣🤣	Negative
2701	2701	paapa jaasti followers iror tumba bejar maadkondidaare	Negative
2702	2702	bindu ge hoody metnage...tictock ge huttidduannooge helttale....suuper ge video madiddia guru...i love india	Positive
2703	2703	@chetan kumarab nan ning alla guru helidhu....	Mixed_feelings
2704	2704	yes boss e film maatea 7 sala alla 10 sala nodidru bore aagalla	Positive
2705	2705	hollay hrudhayawantha ashwath sir hawra maganigey heee sthithi noowu	Mixed_feelings
2706	2706	super  guru	Positive
2707	2707	super... bari kalaberake bashe keli keli sustagittu adakke ee video swaccha sundara basheya balake agirodrinda ishtavaytu..	Positive
2708	2708	sir dasara habbada shubashayagalu	Positive
2709	2709	marethidhru iga merili	unknown_state
2710	2710	vijapura distica sindagiya tetaranalli e song cut madiddare yaradaru vicharisabekagi vinanti	Negative
2711	2711	aadare nimma comment ge like maadidavaru rakshit fance	Mixed_feelings
2712	2712	thumba chennagide agbeku nan maklge	Negative
2713	2713	salute for music	Positive
2714	2714	beedi kasa gudisi tanna makkalanna ias	Positive
2715	2715	super agi roast madidiya guru.	Positive
2717	2717	@nandi parthasarathi leey loafer munde nandini.... maneli helbittu bandideeya taane... thu loafer munde... yaake bekoo ninge ivella haadaragitti	Negative
2718	2718	@satishnithyanandam nin hesralle comedy ide ..nin antha thika kobbu iro mindri sule makklathrs nangen mathu. hogo kong boli magane.	Negative
2719	2719	@nagaraj manjithaya bro parabhase alla film chennagirod nodtare ashte	Negative
2720	2720	nice sir.but message madidre reply madalla tavu yella dove	Negative
2721	2721	ee chitradalli yaav rainz ge graphics maadiddaare anta mattobba vfx artiste ge gottagodu	Mixed_feelings
2722	2722	@pandiya shri idre contact madi	unknown_state
2723	2723	my most favorite song	Positive
2724	2724	ajanesh lokanath	unknown_state
2725	2725	spr hero raksitsetty sir	Positive
2726	2726	namma yalla sarkara nu hage ide bidi..	Negative
2727	2727	super  song. like  is sing	unknown_state
2729	2729	super duper love you	Positive
2731	2731	that making was osm #asn 🤩🤩🤩	Positive
2732	2732	nim video yella entertainment ede keep rocking	Positive
2733	2733	bindu gowda hello!.... koltogiro kobri mithaayi mukdavlene🤭🤙	Negative
2734	2734	iddu charitre badalisuva avatara	Positive
2735	2735	love yoo dii baas	Positive
2736	2736	super song sir	Positive
2738	2738	nam janane istu ond olle fresh song ge support madalla bari same old tamte song iddiddre 10 million s madiroru	Positive
2739	2739	jai hind sir	unknown_state
2740	2740	sir hagadre namma desha kooda communist rastra agbeka?	Mixed_feelings
2741	2741	super dance	Positive
2743	2743	houdo hulia	Mixed_feelings
2744	2744	narayana banda daari bidi	Mixed_feelings
2745	2745	matte yake hakidira	Positive
2747	2747	@vinay vn nim akkan keytini bosdi magna nim avvagu hadteni	Negative
2748	2748	nam antha talent ge bele ilaa	Negative
2749	2749	sai kumar diolauge anthu benki bro	Positive
2750	2750	6-5=2 nalli nijvadh video antha posteralli nodide but movie nodida mele gotthaythu adu sulu antha	Negative
2751	2751	nane nam vasthu pradashnke bandidru gotha	Mixed_feelings
2752	2752	@prithvi nayak ning tulluge flop	Negative
2753	2753	ashwatama ge kannada barutte yenri	Mixed_feelings
2754	2754	diya kannadadalle sooper film...kaasu kodade bittiyagi nodide anno bejaaride..cinema gellali..	Negative
2755	2755	we support definitely to this film to increase the value of our  sandalwood * the power of kannada movie*  ( idannu inglish nalli bardirodu bereyavarigoo tiliyali endu olleya sinimagalige support madona)	Positive
2757	2757	sakatag ede video brooo	Positive
2758	2758	super song ..	Positive
2759	2759	nodu guru trend song...neddappa song andree	Positive
2760	2760	suuper hitt kamidi	Positive
2761	2761	ee cinema release aada samaya sariyilla.... ee tara cinema student haagoo it valayadavarige hechchagi ishtavaguttitteno...	Negative
2763	2763	yes re release madbeku	Positive
2764	2764	namaskara super bro	Mixed_feelings
2765	2765	pop corn monkey tiger kuda super idr	Positive
2766	2766	dboss fans  trailer superbb	unknown_state
2767	2767	shivu rajkumarnpunith rajkumarnraghavendra rajkumarnavvr ge chance kodda beku...pappa	Mixed_feelings
2768	2768	diy supar movise	Positive
2769	2769	2019 utter flop in sandlewood	Negative
2771	2771	rock song rs boss	unknown_state
2773	2773	@kiran kumar halijol yes pa.. observe madlilla	unknown_state
2774	2774	rakshith fan kerala	unknown_state
2775	2775	shaata  ivrnella borderg kalsbeku gotagutte	Negative
2776	2776	please re- release madi movie..nodade eiroru tumba jana eidare .. wait madtidare theater alli nodoke.	Positive
2777	2777	togari tippa    ondu olle kathe kanree	Positive
2778	2778	wonderfull song...neshtu sala kelidaru... nmobile battery kadimeyaguttade horatu haadu bejaaraagalaaradu...npunyatmara kaaranavillade dislike ottabedinenide ishtavaagaddu idaralli...nall the best asn team...	Positive
2779	2779	guru china rajakiya vyavaste bagge video madi	Positive
2780	2780	bahala chennagi dhee	Positive
2781	2781	@nandi parthasarathi hogo gaandu.. hengsr hesr itkondidiyallo chakka.	Negative
2782	2782	well said part 2 madu chinna.. chanagide	Positive
2783	2783	@shreenivas k wrang misteek maadtidya.... kurkure shetra aytha?	Mixed_feelings
2785	2785	kapi baddathade super	unknown_state
2786	2786	telegram olag ella sigtirbekadre jana yak theotor ge hogtar heli.. actully edu big mistek	Negative
2787	2787	nimmayalla video nodoke tumba khushi agutte. innu ee reeti video galanu maadi nthank u	Positive
2788	2788	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
2789	2789	rashmika dagar munde	Mixed_feelings
2790	2790	neevu varshkke ondu cinema madru supper 1varshkke 34cinema madobadalige intha ondu cinema saku	Negative
2792	2792	ondu olle movie na theater nalli nodoke miss maadkonde......	Positive
2793	2793	adhakalva janarige dharsan fav..avn adhe tharadh movie madudh	Positive
2794	2794	jai rakshit shetty	Positive
2795	2795	gud job  nim nirdharakke nimma kelasakke namma gowrava namaskara. kanditha nimge olle role kodo buddi nirdeshakarige  haagu kannda industry ge barabeku...	Positive
2797	2797	yelrgu valya insperation	Positive
2798	2798	movie release agli	unknown_state
2799	2799	paramvah music hindi	unknown_state
2800	2800	vaav sakkat aagide guru	Positive
2801	2801	kshamisi sir nanu tumba miss madkonde	Positive
2802	2802	suuper hitt saang	Positive
2803	2803	signature step ishta adare ootu ondu like nsong super ansiddre bidu eradu comment.. nninu kannadiga adare	Positive
2804	2804	naanu nodi satatavagi 30 nimisha kanneeru haakida cinema	Positive
2805	2805	@unity of india  namma deshada haa party desha vannu tundu tundu haagi madtini anta heltaare idakkinta dodda maatu beka kanniya  kumar	Positive
2806	2806	trailer tumbane chennagide	Positive
2807	2807	ninv super agi video madtira bro	Positive
2808	2808	tippa tippa togari tippa	unknown_state
2809	2809	idu beku guru china soole maklige innu kodu guru superrrr  guru	Negative
2810	2810	shankar sir olleya artiste ivarannu bitte cinema madtira buddi illada dairctar	Negative
2811	2811	supper gurru 100. present nija guru	Positive
2812	2812	super songs boss	Positive
2813	2813	hesarige takka tippa.....hasyamaya super	Positive
2814	2814	waw spr sir	Positive
2815	2815	guru tiktok ban agbeku ninu correct guru	Positive
2816	2816	#kgfchapter2  #kgf2	unknown_state
2817	2817	est sari kelidrunu kelbek anusutte	Positive
2818	2818	fan from maharashtra 🤩🤩🤩	Positive
2820	2820	@pooja gupta true	unknown_state
2821	2821	hands up guru	Positive
2822	2822	swabhimana illaadavaru	Negative
2823	2823	now 28k dislikes	Negative
2824	2824	u-turn is telugu or tamil movie na..?	unknown_state
2825	2825	bhaaratadalli  kampani  suru maadalu bandre  city bittu halliya kadege barode illa.nuttama mattu vishala  pradesha irodu halliyalli .modalu adanna sarkara maadabeku.	Negative
2826	2826	aata barutta? 27 kke  show madtini	unknown_state
2828	2828	super heart touching movies. wonderful beautiful film. ee chalanachitravannu hege varnisabeku anta gottagtilla. padagale siguttilla. naavu antu n waiting dia  chapter 2.	Positive
2829	2829	kakka is ossm lol	Negative
2830	2830	@nandini gowda genius	unknown_state
2831	2831	ee varshada atyuttama chitragalu diya & love mactail....	Positive
2832	2832	good .....kannada films	Positive
2833	2833	annaa ee video maadidakke ningondu dodda namaskara chennagi helide	Positive
2834	2834	idu hosabaru iddaroo. prasiddha nata natiyaru kelavaru (poshaka patra kke) irabekittu. wanderadu sumadhura sangeetada haadugalu irabekittu.	Negative
2836	2836	super  sog ng   super dance	Positive
2837	2837	@nandi parthasarathi neenenu barodu tulle naane bartini bolimagane crct address helo bekoopa	Negative
2838	2838	@mr goodboy swami	unknown_state
2839	2839	awalegia gandane yake hadabeku bere yaradru hadabhdal	Negative
2840	2840	togir tippa sotre super	Positive
2841	2841	chell tinno chappar nanmaklu🤣	Negative
2842	2842	movie sakathage edi.. nodi...	Positive
2843	2843	ninne ashte movie nodide.movie	Mixed_feelings
2844	2844	yenu tappilla bidu bro pakka helidiya	Positive
2845	2845	simple star fans like madi	Positive
2847	2847	super 🤟🤟🤟🤟 song	Positive
2848	2848	super togari tippa	Positive
2849	2849	super energetic song	Positive
2850	2850	olleya kathe youtuballi intaha olleya haasyamayavaada mattu janarige anukulavaguva reetiya samajakke sandesha saaruva nitikathegalannu hakiddiri avarige dhanyavaadagalu haagoo togari tippa godhi huggi gangaiah olleya kathegalannu uploaded maadi	Positive
2851	2851	nammellara necchina nata prajwal avarige adbuta yashassu sigali	Positive
2852	2852	super song	Positive
2853	2853	super movie sir	Positive
2855	2855	nijvaaglu sir.olle information kottidiri	Positive
2856	2856	@nandi parthasarathi nin tull nodebake naanu plz send ur address	Negative
2858	2858	me bro	unknown_state
2859	2859	@manoj gowda malayaligar cinema abhiruchi tumba vichitra (in a positive way) vaadaddu	Positive
2860	2860	ola marma? leay thu ola na promote maadoke isht dodd message haktyeno? d boooos fans na nodi kalthko.....avrella huttidaagle amman akkan antha pure kannada words kalthu bandirodu......	Negative
2862	2862	it makes history....pakka	Positive
2863	2863	vishwaguru basavannanavara aapta kaaryadarshiyaagidda shree hadapada appannanavara itihaasada bagge tilisi surr	Positive
2865	2865	ellah bhashe allu haadu tumba chennagide anta heluvavaru illi	Positive
2866	2866	bosdike nimmappa sattaga ninu mosale kanniruhaktiyo..i'll a shocky madtiyo no do na madarchod.	Negative
2867	2867	movie is awesome	Positive
2868	2868	yes producer du number kodi phone pay madbeku.	Mixed_feelings
2869	2869	dudiyodakke maiyatumba shakti tumbaite adda daari hidiyod tappu anta gotaiti nimma swabhimana nimma astra surr nimage devaru olleyadu madali.ninti	Positive
2870	2870	roposo engo aramag ittu ega ivr ela roposo ge bandu roposo nu hal madta idare anna	Negative
2871	2871	tumba khushiyaayitu keli	Positive
2872	2872	desha modlu pls ban agbeku tik tok	Positive
2875	2875	@jeevan gowda dhanyavaada.	unknown_state
2876	2876	it looks like rangitharanga-2	unknown_state
2878	2878	@kitchana haavali book my show alli pailwan 16cr kurukshetra 28cr madide nodo amele maatadu yavdu jaasti collection madide anta	Mixed_feelings
2879	2879	kelavaru dibas baas antaarenkelavaru yash baas antaarenkelavaru kitcha baas antaarenkelavaru puneet baas antaareninnoo kelavaru sivanna baas antaarenaadare avarellaroo avanigaagi kaaytaaidaarenyaar avanu  navane srimannarayana	Negative
2880	2880	haadu  tumba  chennagi idhe huliya nidhe december 27 kke movie terege bartide yalla  hale record gall gella rip. barta irodu namma  huliya	Positive
2881	2881	super guru nice	Positive
2882	2882	idu charitre srustiso avatara ......asn	Positive
2883	2883	rakshit shetty surr suuper saang	Positive
2884	2884	saar nimma tande nimage kalisida samskaara samskruti namage tumba ishta aaytu mattu neevu avaru torisida maargadarshanadalli nadita irodu namage tumba tumba ishta aaytu neevu tandege takka maga	Positive
2885	2885	super guru ninu..	Positive
2886	2886	#boss fan's yella like madro	unknown_state
2887	2887	@nandi parthasarathi nindu tullu yako halsi hogide ansutte hogi detal hockey tolko	Negative
2890	2890	@vinay vinu ivnu yaar guru nandelli idley antavne	Mixed_feelings
2892	2892	suuper  nayaka	Positive
2893	2893	@sachin y s nim number send made bro	unknown_state
2894	2894	youtube channel nalli asn release promos upload madi sir	Positive
2895	2895	crazy song one more dance number............nsonge ee rangege ide andre innu movie kelbeka......	Positive
2896	2896	karnatakakke bandaddela sullu swami swalpa reel biduvaga alochane maadi bidu	Negative
2897	2897	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
2899	2899	@sumya kulkarni neevu helodakkoo.... deshada abhivruddhigoo svalpanoo sambandhavilla.......nanna prakaara bhrashtachara nirmoolane agabeku	Positive
2900	2900	inta  cinema   kannada chitrarangakke   beku	Positive
2901	2901	super age ede	Positive
2904	2904	rasmika ge urskadru sapport madi	Negative
2905	2905	rakshit shetty yavara baadi longuage ge saie endavaru like maadi	Positive
2906	2906	chiki chiki chiki chikapa nidde madidu saaku swalpa helapa!!!! wowwwwwwwwww mastuuuuuuu!!!!	Positive
2907	2907	shetru birthday party dina haadiro haadu aawaginindaa wait maadtide.....	Positive
2908	2908	dagar boobs ogo boddide	unknown_state
2909	2909	shankara ashwat  kashtapattu jeevana nadesuttiruva uttama gunamattada vakti	Positive
2910	2910	really nyc sakath chenagi madidira nange esta aythu. super riii adrallu tiktok dattu putra nna sakath roast madi heltini...	Positive
2911	2911	every day i am listening	Positive
2912	2912	naanu sannaviddhaga namma ajja	unknown_state
2913	2913	nun shata fil maadade bro	Negative
2914	2914	deshadhrohigalu diss like maadidare neevu nijavaada desha drohigalu naachike agabeku nimma janmakke.... intaha adbhutavaada video galigoo diss like  madidralla nimage naachike agalwa.....	Negative
2915	2915	tippa yappa supper	Positive
2916	2916	namma huduga super agi madavnne super darlings	Positive
2917	2917	full fidaaaaaaaa.....!!!	Positive
2918	2918	@pavan pavan nanu ivag nodidnalla adakke hakide 383k+like hagiddo  adakke comment madide tapputilkobedi okk naaaa	Negative
2919	2919	waiting for the film.....nodalu katuranagiddene	Positive
2920	2920	y. boss.abhimaanigala kadeyinda. all the best sir....	Positive
2921	2921	entha savu marre idu nexam alli ans nepagalla  1line bardu 2nd line baribekidre ide song barutte	Positive
2922	2922	inthavaranna gadibagakke kalsbeku tik tak madli	Negative
2923	2923	deeyaa ge modala preetiya madhyaantara  shaak kottare eradane preetiyu koneyalli shaak koduttade... kathe chitrakathe sambhashane nirdeshana suuper 4 janaru tumba chennagi natane maadiddaare ... ibbaroo nataru suuper natiyoo suuper pavitra lokesh avara natane adbuta ..‌ondolle adbutavaada cinema ...	Positive
2924	2924	fresh making n new step in kannada industry	Positive
2925	2925	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
2926	2926	innu chenngi baidu helu bro tik tok user gee	Negative
2927	2927	@vyv v even producer for kp	unknown_state
2928	2928	@king of king tika muchkond hogo gandu	Negative
2929	2929	manu lachchi fa)ks	unknown_state
2931	2931	obba nata driver ägiddaru adakkintha obba driver natarägiddàre annothe hemme.	Positive
2932	2932	saang fust line music swalpa dull	Negative
2934	2934	@troll monster_kannada yavdo lokal enne kudidu	Mixed_feelings
2935	2935	burade guru idhella. solpa nambo thara kathe  katti.	Negative
2937	2937	@naveen v  looo bolimagane thikaana muchkondu idre sari nim ammun thullu nin yaavano mathadsidhu nim avan vishya bandna neenu naan bagge matra madthadbeku	Negative
2938	2938	enn guru suuper agi video maadidira anna	Positive
2939	2939	really superb.... future super star rajinikanth	Positive
2940	2940	@nandi parthasarathi neenu nang enaadru huttidya	unknown_state
2941	2941	@vishal shetty yawan guru ravinder	unknown_state
2942	2942	@punter 18 nj	Mixed_feelings
2943	2943	no.1 song ri	unknown_state
2944	2944	sakath anna nim haadu	Positive
2946	2946	anna full wand ayti song	Mixed_feelings
2948	2948	kanneeru hakiruva kaarana tandeya nenepu avaru kashta kaaladalli magana bengaavalaagi nintiddakke.idannu kelavaru apartha kalpisikondiddaare.	Negative
2950	2950	3.39 rishabh shetty	Mixed_feelings
2951	2951	guru nam indiadalli	Mixed_feelings
2952	2952	trailer supernlast music like a telugu movie raakshasudu	unknown_state
2953	2953	neevu tumba swaabhimaanada vyakti. shubhashayagalu	Positive
2954	2954	e trailer nodtidre eno ontaraa feel agutte but e movie ena ide annodu ...  tilibekide	Positive
2956	2956	waiting #asn ......	Positive
2957	2957	kannada.....🤦matte remake film.	Negative
2958	2958	egina kaalada swabhimani manushya hand's up sir	Positive
2959	2959	ashvatthsma idre avana photo kalsi	Mixed_feelings
2960	2960	nanagu kannada saaku	Mixed_feelings
2961	2961	i too  join	unknown_state
2962	2962	2nd song(narayana) releasing tomorrow @11	unknown_state
2963	2963	num mane ge bandidru	unknown_state
2965	2965	sar super song	Positive
2966	2966	annaa chennagi ugitira	Positive
2967	2967	intaha innu hadugalu kannada industryge beku annuvavaru like madi	Positive
2968	2968	good ..but small dout karavali bittu berekade content sigalva.	Mixed_feelings
2969	2969	@kalki kali yuga yavag naasha maadtiyo kalki🤣🤣	Negative
2970	2970	kelv bvc galu ..nam india dalli eddare anna...a bvc galu chna ap use madthare anna	Negative
2971	2971	masth ide ee haadu	Positive
2972	2972	film nalli yellara kelasa chennagide.heroin super aagiddare .super aagi act maadiddarenduddalli sothiddareno gothilla.kannadigara hrudayadalli film geddide.heroine ge dayavittu chance kodi	Positive
2974	2974	@abhigowda abhigowda birthday song	unknown_state
2975	2975	good job shivu	unknown_state
2976	2976	i love you	Mixed_feelings
2978	2978	promotion channagi maadi sir. yeno sir karnataka outside film sound madta illa. nimaginta naamige ee philma hitt aagalli anoe aase ide sir	Mixed_feelings
2979	2979	focus karnataka howdhu 🤪	unknown_state
2981	2981	film nodi matte nodbeku annoru like madi	Positive
2983	2983	bro hubli mandi voice nallu madi chennagiruthe	unknown_state
2984	2984	@vinay vinu nice comedy man....     naan kelo prashnege uttara heloke agdale iro nanna bandu eno maadtiya paapa..  nin nodidre ayyo ansutte...	Negative
2985	2985	rashimika ilde iro avtara	Negative
2986	2986	nijavaaglu adbhutha film plz encourage kannada movie	Positive
2987	2987	jaanu r9 🤣	unknown_state
2988	2988	guru deshgaande swantha picture tegeyo sule maga alla.. yaav picture remake idhu🤔	Negative
2989	2989	super song anna	Positive
2991	2991	yak late guru	unknown_state
2994	2994	tq bro for saport trollers iam troller njaii hind	Positive
2995	2995	swabhimana da baduku sartaka	Positive
2996	2996	yav game guru edu	unknown_state
2997	2997	bharatha dali jathi padathi meljathi kiljathi erovarege  development sadyane ella and  lancha black money erovarege udara agalla. reservations erovarege bharatha udara agala innu development kanasina mathu . china dali latest political parties kiri kiri ella mathe munduvarida desha but bharatha china ke compare madidare thumba hinde ede . bharatha munde barbekadare political onde erbeku or president adikara erbeku. reservation ban agbeku. meljathi kiljathi ban agbeku. lancha ban agbeku. thappu madidavarige kattina shikshe agbeku saudi thara . amele bharatha udara aguthe .	Mixed_feelings
2999	2999	idu charitre shrushtiso avataara	Positive
3000	3000	super sipal star	Positive
3001	3001	en music guru	Mixed_feelings
3002	3002	mind blowing bgm	Positive
3003	3003	hindi saang bidi swami olle collection agutte	Positive
3005	3005	super agi baidry anna good talking	Positive
3006	3006	@troll stupid fans avre enu heltilla	Mixed_feelings
3007	3007	@kinu0505 guru avnu darshan fan alla yash fanu	unknown_state
3008	3008	@troll monster_kannada nim maneg bande iru ning hosa tengi sigtale 4monts admele soo be happy bro nim amman sule magne	Negative
3010	3010	saar taital cab nalli bhavukarada shankar anta hockey.nnview jaasti aagalu kasarattu madadiri.nncontent iddare jana nodtare.	Positive
3011	3011	barbeaku hogbeku aste  nav thu0baa heero s nodi sakhgidhe ok good luck	Positive
3012	3012	super  songs	unknown_state
3013	3013	worst song ever...	Negative
3014	3014	dinakkondu saariyaadaru ee video nodidavaru like madi......	Positive
3015	3015	@kumara kantirava avn heldange 1st time hange ansodhu..	Positive
3016	3016	sakkath guru ..luv luv luv	Positive
3017	3017	@troll monster_kannada @vishal shetty @vinodkalmani @italy davi lowdan lovezz candy  antaa blind followersge ee reeti artha madisabeka???? nenne monne labo labo anta baayi badkotidda..... ivattu adelli hodano???? mobile no. hakoku hedarike bolimaganige..... sumne baayi haridukondu amman akkan annodalla..... neevoo gandasare agidre nim number hacro baversey bolikegala..... thoo nim janmakishtu benki haaka.....	Negative
3018	3018	@nandi parthasarathi nandini nandini nin kojje	Negative
3020	3020	alla ri  valmiki real life na khate bardidaro real khate bardidaro avnu ganeshana hattira barsiridu avaga ramayana mahabharata nadide ella  haganta ashvataama badkidane anta hege nambtira astukku adu nadidide elvo namg gotte ella adu hege aahvataama badkidane anta heltira. edu bidi nivu avna nodidira bandu kate helda anta ede alla nivu hogi kelidira avaru buildope ge helirbodu. edu yarige esta agidiyo avru like madi.	Negative
3022	3022	idu nijavagiyu charitre srushtiso avataara	Positive
3023	3023	#idu charitre srushtisuva avataara nbaground music 🤺🤘	Positive
3024	3024	kannadadalle bandilla innu	Positive
3026	3026	rakshit shetty pilma yaarige ishtayinde  avaru like maadi please	Positive
3027	3027	making sakat ...	Positive
3028	3028	idannoo kooda dislike  madtirallaro enro ellinda bartiro neevella	Negative
3029	3029	super amazing if u like rakshith shetty like	unknown_state
3030	3030	d baas abhimani kadinda aall dha best	Positive
3031	3031	haadinalliruva padapunjavannu balisida reetiye athi adbhuta....	Positive
3033	3033	tamil vishal dubbing	Negative
3034	3034	@twisted formals yake urita edeya nivu dagar fans anta nim culture ende gottu agute modlu sariyagi mat adu magne modle gulbarga mandi navu start madre ninu eral nin avvun tullu clean madsu	Negative
3035	3035	yaare aagali.....nanage nanna deshada vastu beku....bere deshada vastu eshte kammi belege sikkaroo naanu kondu kolluvudilla anta manassu maadidare...yaaru enu madalagalla	Positive
3036	3036	adbhuta surr jevanadalli endu solubaaradu great nijavagiyoo	Positive
3037	3037	yes nam ura hudgange mosa madi hodlu ..amele nam karnataka kk avmana madidlu avlige yakadru hode ansbeku	Negative
3039	3039	@manjunath v naanu ashte yash fyaan	Mixed_feelings
3040	3040	gultu kuda same problem face madittu	Negative
3041	3041	@darshan h r no way bro	Mixed_feelings
3042	3042	power star ..fans laik madi	Positive
3044	3044	hitihaasa badalaayisidiri neevu.	Positive
3045	3045	movie rerelease madi plss	Positive
3046	3046	@kiran r  cinema  nodi promotion maadi	unknown_state
3047	3047	bro  bahudinagala  aase  phaliti sitama	Positive
3049	3049	neene compose madappa hogu	Negative
3050	3050	2.36-2.52 epic music	Positive
3052	3052	sir nivu thumba olle talent  iruva actor swalpa deha kammi madi modalnage stayilish agi idre nivu modalinage form ge barthira	Positive
3054	3054	jai hind  guru  nimge  ondu     super  agi madidira   hinta  nanna makkalige nanna  deshada bagge enu gottu avarige   tiktok alla nale  avaru  sattu  hogtare alva   tiktok nu baralla tamte hodiyakke  janru baralla   adannu  tiktok madkondu  aram agirli anta  tiktok madi kalastare nanna makligennnall videos  super  guru  nim no send madi	Positive
3055	3055	yava game name	Mixed_feelings
3056	3056	nimm shrama tumba irutte saang nodidrene gottu agutte nodoke waite maadtiddene. avane shree mannanarayana	Positive
3057	3057	chandan shetty troll video neevu nodi negadde idre naav guarantee	Positive
3058	3058	nachike agtide nange enthado dod dod heros movi chennagildiddruu  odtave	Negative
3059	3059	idu namma uttara karnatakada shyliyalli cinema agabeku	Positive
3060	3060	hindugale heege mathadudre bere caste avaru innu enen mathadalla	Negative
3061	3061	tq from karnataka kiccha sudeep fans 🥰🥰🥰🥰🥰🤙🤩🤩	Positive
3062	3062	pakkar agidhe .......song	unknown_state
3063	3063	bari prayojanake barada films nododu facebook youtube li comments hodiyodu...yaavalo hudugi siktale anta instagram li search madodo ede indians hanebaraha dhesha uddara hada hage ayyo	Negative
3065	3065	all the best prajwal devaraj bøss	Positive
3066	3066	albedi sir  novaaguthe sir neev albaardu	Positive
3068	3068	what a music ... nwhat a lyric...nwhat a choreography.... nwhat a camera working......ntotally awesome ... nnijakkoo idu charitre srushtiso avataara... najneesh gurugale nimagondu salaam...nrakshit shetrey olledaagali ..nmooru varsha patta shrama phalakoduvantagali..... all the best to you sir	Positive
3069	3069	e nayi nann makkalage thiliyode illa	Negative
3071	3071	trailer andre eg erbeku...	Positive
3072	3072	brother aaa nun maklige artha agothara..... helideera.... avrige heege helidrene artha agodu....	Negative
3073	3073	pili g malla selute	Positive
3076	3076	guru ashwatthaama yaava baashe matadtidda antha heli nimagoo gottilla andre aaa doctor annu keli tilkondu heli namma kannada vaadre tomba santosha vagutte alwa	unknown_state
3077	3077	super bro tik tok tik tok antha sayo bekuf nanmaklge sariyagi samadana helidira bro	Negative
3079	3079	ha mundalochane matte dooradrusti .....avarahage ide ....	Negative
3080	3080	tiktok matra alla bro chaina du ellanu ban madbeku	Positive
3081	3081	hindi video song .   yavaga release	Positive
3082	3082	namma baas vishnuvardhan avarige ondu dina parasthiti bandittu avara chitragala satatavagi solunnu kandavu maneyalli helidarante nanage driving baratte naanu driving baratte drivimragi seruttene andaru	unknown_state
3084	3084	namma deshada nantara avarige swatantra sikkiruvudu avareke ashtu munduvaredaru nnnamma desha congress handigalu yaake uddhara madalilla	Positive
3085	3085	nivu helidu sari nanu follow madthini🤗	Positive
3088	3088	life alli esto movie nodidivi adre diya movie astu yavdu  ista agtilla. diya nodid mele love madbeku	Positive
3090	3090	edhu  charitreh  surishti suva  awatra.....excellent	Positive
3091	3091	2020 ipattaralli atyuttama nirdhara sariyagiye ide	Mixed_feelings
3092	3092	sir nam deshadalli political sari erbeku jati beda elde balbeku avaga devolop agbhdu	Positive
3093	3093	namma galli goo bandiddru ashwatthama	Mixed_feelings
3095	3095	suuper n.. matha surr daadi block madirodu khushi tandide	Mixed_feelings
3096	3096	thanks venki anna	Positive
3097	3097	super bro benki	Positive
3098	3098	asn release in nkannada-dec 27ntelugu-jan 1stntamil& malayalam-jan 3rdnhindi-jan16thnnastaralli ella mobile nalli nodi mugsirtaare aaga release maadi aden record create maadtaro?n300 koti beku anta tweet maadidre saaladu ondu cinemana janagalige yav reethi talupisodu anta gottirbeku.... kurukshetra ide reethi promotion ilde haalagi hoytu...innoo idunnoo hange maadtidaare	Negative
3099	3099	eno paa.. asht ishta aglilla.. eneno ide.. hindi prekshakarige vichitra ennisa bahadu	Positive
3100	3100	@vinay vn telugu gentle myaan trailer nodde.aadre adakkoo idakkoo yavde similarities ilvalla 🤔🤔	Negative
3101	3101	super movie guru	Positive
3102	3102	dagar binduna modlu china ge kalsrappa	Negative
3103	3103	@vinod kalmani nhu neen iro jagane helu.... naane bandu hoditini.... illa tumkur main road bustop ge bandu partha yaaru antha kelu	Negative
3104	3104	tag it to bindu lowda.... avalammana thikana kheya	Negative
